,location,player,object,pos_x,pos_y,pos_z
0,Introhouse,103,Pre-War Book,145.8,235.087,273.802
1,Introhouse,103,Pot,322.0,2078.533,302.764
2,Bar,103,Sunset Sarsaparilla,1445.2,1776.811,611.707
3,Bar,103,Sunset Sarsaparilla,1446.4,1776.938,611.817
4,Bar,103,Sunset Sarsaparilla,1447.2,1777.278,612.384
5,Bar,103,Sunset Sarsaparilla,1450.8,1832.388,731.093
6,Bar,103,Sunset Sarsaparilla,1453.4,1903.365,784.445
7,Bar,103,Sunset Sarsaparilla,1456.2,1892.970,639.313
8,Bar,103,Sunset Sarsaparilla,1458.2,1875.246,546.979
9,Bar,103,Sunset Sarsaparilla,1460.8,1897.747,458.912
10,Bar,103,Sunset Sarsaparilla,1463.8,2009.338,517.811
11,Bar,103,Sunset Sarsaparilla,1464.8,2009.568,518.196
12,Introhouse,103,Pre-War Book,145.8,235.087,273.802
13,Introhouse,103,Pot,322.0,2078.533,302.764
14,Bar,103,Sunset Sarsaparilla,1445.2,1776.811,611.707
15,Bar,103,Sunset Sarsaparilla,1446.4,1776.938,611.817
16,Bar,103,Sunset Sarsaparilla,1447.2,1777.278,612.384
17,Bar,103,Sunset Sarsaparilla,1450.8,1832.388,731.093
18,Bar,103,Sunset Sarsaparilla,1453.4,1903.365,784.445
19,Bar,103,Sunset Sarsaparilla,1456.2,1892.970,639.313
20,Bar,103,Sunset Sarsaparilla,1458.2,1875.246,546.979
21,Bar,103,Sunset Sarsaparilla,1460.8,1897.747,458.912
22,Bar,103,Sunset Sarsaparilla,1463.8,2009.338,517.811
23,Bar,103,Sunset Sarsaparilla,1464.8,2009.568,518.196
24,Bar,105,Shot glass,1492.1,1237.066,702.844
25,Bar,105,Empty Whiskey Bottle,1493.1,1237.066,702.844
26,Bar,105,Ashtray,1494.1,1237.066,702.844
27,Bar,105,Dinner Plate,1495.3,1237.066,702.844
28,Bar,105,Empty Sunset Sarsaparilla Bottle,1510.9,1389.067,909.596
29,Bar,105,Sunset Sarsaparilla,1520.7,1860.892,912.133
30,Bar,105,Sunset Sarsaparilla,1522.6,1860.892,912.133
31,Bar,105,Sunset Sarsaparilla,1527.5,1840.860,774.776
32,Bar,105,Sunset Sarsaparilla,1530.5,1842.306,776.783
33,Bar,105,Sunset Sarsaparilla,1535.7,1750.781,536.424
34,Bar,105,Sunset Sarsaparilla,1537.4,1750.781,536.424
35,Bar,105,Sunset Sarsaparilla,1538.9,1750.781,536.424
36,Bar,105,Sunset Sarsaparilla,1545.5,1853.930,402.837
37,Bar,105,Sunset Sarsaparilla,1550.1,2062.792,577.578
38,Bar,105,Sunset Sarsaparilla,1551.3,2062.792,577.578
39,Bar,106,Empty Whiskey Bottle,362.8,1358.582,750.914
40,Bar,106,Chessboard,364.2,1380.320,814.186
41,Bar,106,Empty Sunset Sarsaparilla Bottle,365.2,1380.283,814.275
42,Bar,106,Ashtray,366.6,1380.283,814.275
43,Bar,106,Drinking Glass,377.2,1773.473,383.116
44,Bar,106,Sunset Sarsaparilla,377.8,1764.275,397.542
45,Bar,106,Glass Pitcher,378.8,1766.806,432.603
46,Bar,106,Sunset Sarsaparilla,380.0,1757.726,457.719
47,Bar,106,Ashtray,380.6,1738.744,486.259
48,Bar,106,Shot glass,381.2,1740.080,527.010
49,Bar,106,Sunset Sarsaparilla,381.6,1739.147,547.587
50,Bar,106,Glass Pitcher,381.8,1748.488,566.716
51,Bar,106,Sunset Sarsaparilla,382.0,1739.969,585.595
52,Bar,106,Sunset Sarsaparilla,387.2,1814.490,797.474
53,Bar,106,Ashtray,387.4,1826.877,816.049
54,Bar,106,Sunset Sarsaparilla,388.4,1848.285,834.104
55,Bar,106,Coffee Pot,393.4,2056.577,718.498
56,Bar,106,Carton of Cigarettes,394.8,2044.335,703.223
57,Bar,106,Carton of Cigarettes,395.6,2053.169,696.787
58,Bar,106,Sunset Sarsaparilla,404.0,2055.840,586.798
59,Bar,106,Sunset Sarsaparilla,404.4,2062.792,610.995
60,Bar,106,Glass Pitcher,405.4,2039.599,535.736
61,Bar,106,Glass Pitcher,406.0,2035.267,492.557
62,Bar,106,Glass Pitcher,406.2,2033.145,479.178
63,Bar,106,Glass Pitcher,406.6,2034.352,486.791
64,Bar,106,Glass Pitcher,406.6,2036.495,500.298
65,Bar,106,Glass Pitcher,406.8,2036.495,500.298
66,Bar,106,Glass Pitcher,407.0,2036.495,500.298
67,Bar,106,Glass Pitcher,407.8,2033.458,481.152
68,Bar,106,Glass Pitcher,408.0,2032.036,475.718
69,Bar,106,Glass Pitcher,408.6,2038.659,519.401
70,SheriffOffice,106,Pre-War Book,617.9,1960.736,1405.228
71,Hotel,106,Empty Whiskey Bottle,1049.4,1583.914,1167.626
72,Hotel,106,Carton of Cigarettes,1285.0,1010.798,3133.853
73,Hotel,106,Coffee Mug,1285.8,1006.978,3168.815
74,Hotel,106,Large Burned Book,1286.2,1005.939,3177.406
75,Bar,106,Ashtray,987.6,1258.438,683.832
76,Bar,106,Shot glass,988.0,1267.234,733.994
77,Bar,106,Empty Whiskey Bottle,991.2,1227.399,807.273
78,Hotel,106,Snow Globe - Mt. Charleston,1295.2,2190.467,1778.844
79,Bar,108,Empty Sunset Sarsaparilla Bottle,249.4,1586.934,743.407
80,Bar,108,InstaMash,332.7,2331.120,652.007
81,Bar,108,InstaMash,333.5,2331.120,652.007
82,Bar,108,Toaster,334.5,2331.196,652.365
83,Bar,108,Tin Can,335.2,2331.196,652.365
84,Bar,108,Tin Can,335.7,2331.196,652.365
85,Bar,108,Tin Can,335.7,2331.196,652.365
86,Bar,108,Pressure Cooker,347.5,2329.964,920.365
87,Bar,188,Tin Can,337.9,2310.124,821.667
88,Bar,188,Tin Can,338.7,2310.124,821.667
89,Bar,188,Tin Can,340.1,2310.188,821.639
90,Bar,188,InstaMash,340.5,2310.253,821.615
91,Bar,188,InstaMash,340.9,2310.253,821.615
92,Bar,188,Dandy Boy Apples,341.5,2310.371,821.584
93,Bar,188,Dandy Boy Apples,341.7,2310.587,821.560
94,Bar,188,Toaster,341.9,2310.587,821.560
95,Bar,188,Flour,342.9,2310.587,821.560
96,Bar,188,Flour,343.1,2310.587,821.560
97,Bar,188,Buffalo Gourd Seed,345.1,2310.920,821.411
98,Bar,188,Buffalo Gourd Seed,345.3,2310.920,821.411
99,Bar,188,YumYum Deviled Eggs,347.5,2311.155,821.295
100,Bar,188,Grilled Mantis,349.3,2315.037,836.329
101,Bar,188,Sunset Sarsaparilla,402.1,2062.792,619.702
102,Bar,188,Sunset Sarsaparilla,405.1,1935.266,606.871
103,Bar,188,Glass Pitcher,419.7,2082.502,395.325
104,Outside,109,Pot,954.2,1798.220,302.950
105,Hotel,109,13 Ball,2054.1,2847.199,1921.597
106,Hotel,109,8 Ball,2055.1,2847.199,1921.597
107,Hotel,109,Cue Ball,2055.7,2847.199,1921.597
108,Hotel,109,5 Ball,2056.1,2847.199,1921.597
109,Bar,110,Pack of Cigarettes,824.4,1478.021,726.839
110,Bar,110,Sunset Sarsaparilla Star Bottle Cap,829.2,1373.831,740.038
111,Bar,110,Pack of Cigarettes,868.0,1579.317,463.500
112,Bar,110,Sunset Sarsaparilla,871.8,1710.783,474.694
113,Bar,110,Sunset Sarsaparilla,872.8,1761.318,371.058
114,Bar,110,Sunset Sarsaparilla,874.3,1780.340,508.388
115,Bar,110,Sunset Sarsaparilla,875.3,1719.668,587.203
116,Bar,110,Sunset Sarsaparilla,877.3,1711.911,618.335
117,Bar,110,Sunset Sarsaparilla,879.8,1720.382,690.745
118,Bar,110,Sunset Sarsaparilla,883.5,1828.748,805.520
119,Bar,110,Sunset Sarsaparilla,884.7,1828.748,805.520
120,Bar,110,Sunset Sarsaparilla,889.5,1990.906,662.342
121,Bar,110,Sunset Sarsaparilla,891.3,1994.911,592.646
122,Bar,110,Shot glass,897.7,2004.809,592.603
123,Bar,110,Nuka-Cola,903.3,2004.809,592.603
124,Bar,110,Purified Water,910.0,2049.875,519.007
125,Bar,110,Purified Water,910.5,2049.875,519.007
126,Bar,110,Purified Water,910.8,2049.875,519.007
127,Bar,110,Purified Water,911.5,2049.875,519.007
128,Bar,110,Purified Water,911.8,2049.875,519.007
129,Bar,110,Purified Water,912.3,2049.875,519.007
130,Bar,110,Purified Water,913.0,2049.875,519.007
131,Bar,110,Milk Bottle,920.0,2047.249,415.675
132,Bar,110,Nuka-Cola,923.3,2062.792,643.737
133,Bar,110,Nuka-Cola,924.0,2062.792,643.737
134,Bar,110,Sunset Sarsaparilla,925.0,2060.507,675.892
135,Bar,110,Sunset Sarsaparilla,925.7,2057.089,707.282
136,Bar,110,Sunset Sarsaparilla,926.5,2053.613,728.319
137,Bar,110,Sunset Sarsaparilla,926.8,2053.613,728.319
138,Bar,110,Vodka,935.3,2062.667,642.578
139,Bar,110,Vodka,936.3,2062.667,642.578
140,Bar,110,Vodka,937.0,2062.667,642.578
141,Bar,110,Vodka,937.7,2062.667,642.578
142,Bar,110,Vodka,938.5,2062.667,642.578
143,Bar,110,Whiskey,940.7,2062.667,642.578
144,Bar,110,Whiskey,941.0,2062.667,642.578
145,Bar,110,Whiskey,941.5,2062.667,642.578
146,Bar,110,Wine,942.8,2062.667,642.578
147,Bar,110,Scotch,953.7,2113.594,453.754
148,Bar,110,Scotch,954.5,2113.594,453.754
149,Bar,110,Wine,955.7,2113.594,453.754
150,Bar,110,Wine,956.5,2113.594,453.754
151,Bar,110,Wine,958.0,2113.594,453.754
152,Bar,110,Scotch,958.7,2113.594,453.754
153,Bar,110,Scotch,959.3,2113.594,453.754
154,Bar,110,InstaMash,997.7,2323.852,711.629
155,Bar,110,InstaMash,998.3,2323.852,711.629
156,Bar,110,Dandy Boy Apples,999.7,2323.852,711.629
157,Bar,110,Dandy Boy Apples,1000.5,2323.852,711.629
158,Hotel,111,10 Ball,1595.8,2877.321,1920.307
159,Hotel,111,8 Ball,1598.4,2877.321,1920.307
160,Hotel,111,Cue Ball,1599.4,2877.321,1920.307
161,Hotel,111,13 Ball,1600.0,2877.321,1920.307
162,Hotel,111,2 Ball,1600.6,2877.321,1920.307
163,Hotel,111,5 Ball,1601.4,2877.321,1920.307
164,Hotel,111,5 Ball,1556.0,2833.145,1848.871
165,Hotel,111,2 Ball,1557.5,2829.766,1851.083
166,Hotel,111,13 Ball,1560.4,2829.766,1851.083
167,Hotel,111,Cue Ball,1561.4,2829.766,1851.083
168,Hotel,111,10 Ball,1568.2,2841.240,1933.604
169,Hotel,111,8 Ball,1569.0,2841.240,1933.604
170,Bar,112,Sunset Sarsaparilla Star Bottle Cap,869.6,1359.098,769.791
171,Mine,112,Buffalo Gourd Seed,2386.5,-238.072,2414.034
172,Mine,112,Buffalo Gourd Seed,2389.3,-237.878,2413.959
173,Bar,113,Sunset Sarsaparilla,696.8,1734.698,634.542
174,Bar,113,Sunset Sarsaparilla,699.6,1793.069,639.009
175,Bar,113,Sunset Sarsaparilla,702.0,1826.596,751.505
176,Bar,113,Sunset Sarsaparilla,703.2,1826.596,751.505
177,Bar,113,Sunset Sarsaparilla,704.4,1826.596,751.505
178,Bar,113,Sunset Sarsaparilla,707.8,1802.333,631.013
179,Bar,113,Sunset Sarsaparilla,710.0,1815.632,555.636
180,Bar,113,Sunset Sarsaparilla,711.6,1846.083,499.798
181,Bar,113,Sunset Sarsaparilla,743.6,2032.031,576.448
182,Bar,113,Sunset Sarsaparilla,744.8,2032.031,576.448
183,Hotel,113,Carton of Cigarettes,1082.4,1061.488,382.368
184,Mine,113,InstaMash,1899.1,-240.466,2385.348
185,Mine,113,Buffalo Gourd Seed,1902.4,-216.894,2432.345
186,Mine,113,Buffalo Gourd Seed,1912.4,-216.894,2432.345
187,Introhouse,114,Pre-War Book,146.2,245.860,273.802
188,Introhouse,114,Pre-War Book,154.0,165.996,299.767
189,Bar,114,Sunset Sarsaparilla,650.8,1800.949,645.116
190,Bar,114,Sunset Sarsaparilla,652.8,1800.949,645.116
191,Bar,114,Sunset Sarsaparilla,654.2,1821.358,777.812
192,Bar,114,Sunset Sarsaparilla,655.8,1866.931,810.966
193,Bar,114,Sunset Sarsaparilla,658.0,1745.709,627.915
194,Bar,114,Sunset Sarsaparilla,659.4,1753.329,553.381
195,Bar,114,Sunset Sarsaparilla,660.8,1751.272,487.474
196,Bar,114,Sunset Sarsaparilla,661.8,1804.566,408.187
197,Bar,114,Carton of Cigarettes,674.2,2138.281,724.298
198,Bar,114,Carton of Cigarettes,674.6,2138.281,724.298
199,Bar,114,Sunset Sarsaparilla,676.4,2045.568,588.515
200,Bar,114,Sunset Sarsaparilla,679.2,2045.568,588.515
201,Bar,114,Sunset Sarsaparilla,687.2,2060.110,703.535
202,Bar,114,Sunset Sarsaparilla,688.2,2060.110,703.535
203,Bar,114,Sunset Sarsaparilla,689.2,2060.110,703.535
204,Bar,114,Sunset Sarsaparilla,690.6,2060.110,703.535
205,Bar,114,Nuka-Cola,692.0,2062.792,619.108
206,Bar,114,Nuka-Cola,695.2,2062.792,619.108
207,Bar,114,Nuka-Cola,695.4,2062.792,619.108
208,Bar,114,Whiskey,697.2,2109.156,607.346
209,Bar,114,Whiskey,698.4,2107.564,607.592
210,Bar,114,Purified Water,699.2,2107.310,607.595
211,Bar,114,Purified Water,700.0,2107.285,607.595
212,Bar,114,Purified Water,700.4,2107.285,607.595
213,Bar,114,Purified Water,700.8,2107.285,607.595
214,Bar,114,Purified Water,701.0,2107.285,607.595
215,Bar,114,Purified Water,701.2,2107.285,607.595
216,Bar,114,Purified Water,701.4,2107.285,607.595
217,Bar,114,Scotch,704.4,2104.277,492.783
218,Bar,114,Scotch,704.6,2104.239,492.845
219,Bar,114,Scotch,705.2,2105.040,493.498
220,Bar,114,Scotch,706.0,2103.817,492.789
221,Bar,114,Wine,706.8,2103.999,492.947
222,Bar,114,Wine,707.4,2104.472,493.315
223,Bar,114,Wine,708.2,2104.517,493.901
224,Bar,114,Wine,708.4,2104.517,493.901
225,Bar,114,Whiskey,709.0,2104.517,493.901
226,Bar,114,Vodka,714.4,2115.978,618.723
227,Bar,114,Vodka,714.6,2115.540,617.149
228,Bar,114,Vodka,715.2,2114.775,613.854
229,Bar,114,Vodka,715.4,2114.637,612.879
230,Bar,114,Vodka,716.0,2114.184,610.237
231,Bar,114,Beer,716.0,2114.145,609.594
232,Bar,114,Beer,716.2,2114.101,608.381
233,Bar,114,Beer,716.4,2114.076,607.673
234,Bar,114,Pre-War Book,718.6,1957.442,941.636
235,Bar,114,Pre-War Book,718.8,1957.442,940.420
236,Bar,114,Pre-War Book,719.0,1957.442,940.420
237,Bar,114,Pre-War Book,719.2,1957.442,940.420
238,Bar,114,Pre-War Book,719.4,1957.442,940.420
239,Bar,114,Pre-War Book,719.8,1957.442,940.420
240,Bar,114,Pre-War Book,720.0,1957.442,940.420
241,Bar,114,Pre-War Book,720.2,1957.442,940.420
242,Bar,114,Pre-War Book,720.4,1957.442,940.420
243,Bar,114,Pre-War Book,720.6,1957.442,940.420
244,Bar,114,Pre-War Book,721.2,1957.442,940.420
245,Bar,114,Pre-War Book,721.4,1957.442,940.420
246,Bar,114,Pre-War Book,721.6,1957.442,940.420
247,Bar,114,Pre-War Book,721.8,1957.442,940.420
248,Bar,114,Pre-War Book,722.0,1957.442,940.420
249,Bar,114,Pre-War Book,722.4,1957.442,940.420
250,Bar,114,Pre-War Book,722.6,1957.442,940.420
251,Bar,114,Pre-War Book,722.8,1957.442,940.420
252,Bar,114,Pre-War Book,723.0,1957.442,940.420
253,Bar,114,Pre-War Book,723.2,1957.442,940.420
254,Bar,114,Pre-War Book,723.4,1957.442,940.420
255,Bar,114,Pre-War Book,723.6,1957.442,940.420
256,Bar,114,Pre-War Book,723.8,1957.442,940.420
257,Bar,114,Pre-War Book,724.0,1957.442,940.420
258,Bar,114,Pre-War Book,724.2,1957.442,940.420
259,Bar,114,InstaMash,737.2,2361.940,748.543
260,Bar,114,InstaMash,737.6,2361.940,748.543
261,Bar,114,Dandy Boy Apples,737.8,2361.940,748.543
262,Bar,114,Dandy Boy Apples,738.0,2361.940,748.543
263,Bar,114,Toaster,745.2,2360.047,812.446
264,Bar,114,Flour,746.4,2360.047,812.446
265,Bar,114,Flour,746.8,2360.047,812.446
266,Bar,114,Tin Can,749.0,2360.047,812.446
267,Bar,114,Empty Sunset Sarsaparilla Bottle,788.8,1790.986,940.901
268,Bar,114,Empty Sunset Sarsaparilla Bottle,789.6,1790.986,940.901
269,Bar,114,Pack of Cigarettes,792.8,1643.929,437.100
270,Mine,114,Lad's Life,1573.7,-1406.802,1575.983
271,Introhouse,118,Pre-War Book,165.5,261.551,273.802
272,Mine,118,Bent Tin Can,1300.2,4116.451,-1683.164
273,Introhouse,118,Coffee Mug,1424.3,894.063,1542.833
274,Introhouse,118,Coffee Mug,1432.3,969.085,1576.944
275,Bar,118,Glass Pitcher,1818.0,1793.000,626.724
276,Bar,118,Sunset Sarsaparilla,1823.1,1793.000,626.724
277,Bar,118,Sunset Sarsaparilla,1828.3,1793.000,626.904
278,Bar,118,Shot glass,1830.5,1793.000,626.649
279,Bar,118,Sunset Sarsaparilla,1832.3,1793.000,626.592
280,Bar,118,Shot glass,1836.7,1793.000,627.220
281,Bar,118,Sunset Sarsaparilla,1841.3,1793.000,628.227
282,Bar,118,Glass Pitcher,1849.7,1793.000,628.837
283,Bar,118,Empty Sunset Sarsaparilla Bottle,1860.0,1597.924,751.526
284,Bar,119,Ashtray,1109.5,1791.036,696.617
285,Bar,119,Sunset Sarsaparilla,1113.3,1791.036,696.617
286,Bar,119,Shot glass,1117.1,1791.036,696.617
287,Bar,119,Glass Pitcher,1125.5,2014.623,481.076
288,Bar,119,Sunset Sarsaparilla,1131.6,1997.780,623.936
289,Bar,119,Sunset Sarsaparilla,1132.6,1997.780,623.936
290,Bar,119,Carton of Cigarettes,1144.1,2029.045,619.437
291,Bar,119,Coffee Pot,1146.3,2029.045,619.437
292,Bar,119,Empty Whiskey Bottle,1181.9,1693.360,462.453
293,Bar,119,Cup,1191.6,1359.836,436.310
294,Bar,119,Dinner Plate,1194.3,1359.836,436.310
295,SheriffOffice,119,Pre-War Book,1326.9,1926.510,1690.706
296,SheriffOffice,119,Pre-War Book,1490.4,1928.337,1325.278
297,SheriffOffice,119,Pre-War Book,1491.2,1928.337,1325.278
298,SheriffOffice,119,Pre-War Book,1491.2,1928.337,1325.278
299,SheriffOffice,119,Pre-War Book,1492.6,1928.339,1325.434
300,SheriffOffice,119,Pre-War Book,1492.6,1928.339,1325.434
301,Bar,119,Sunset Sarsaparilla,1584.2,1775.255,709.764
302,Bar,119,Sunset Sarsaparilla,1586.1,1812.612,731.280
303,Bar,119,Sunset Sarsaparilla,1592.9,1851.243,781.359
304,Bar,119,Sunset Sarsaparilla,1599.2,1755.546,661.126
305,Bar,119,Sunset Sarsaparilla,1603.4,1749.136,560.257
306,Bar,119,Sunset Sarsaparilla,1605.1,1759.501,489.967
307,AbandonedHouse,120,Red Plate,1324.5,911.280,-1802.792
308,AbandonedHouse,120,Large Scorched Book,1351.1,700.545,-1802.835
309,Introhouse,121,Coffee Mug,782.0,1047.307,1538.906
310,SheriffOffice,121,Pre-War Book,1495.7,1903.336,1432.716
311,Bar,121,Empty Whiskey Bottle,1629.5,1229.210,686.625
312,Bar,121,Shot glass,1631.7,1229.210,686.625
313,Bar,121,Coffee Mug,1639.1,1326.768,867.141
314,Bar,121,Chessboard,1641.1,1326.768,867.141
315,Bar,121,Pack of Cigarettes,1647.5,1389.611,908.969
316,Bar,121,InstaMash,1833.7,2363.089,761.254
317,Bar,121,InstaMash,1838.5,2334.989,746.401
318,Bar,121,Dandy Boy Apples,1839.5,2334.989,746.401
319,Bar,121,Dandy Boy Apples,1840.5,2334.989,746.401
320,Bar,121,Flour,1925.1,2324.621,798.305
321,Bar,121,Flour,1925.7,2324.621,798.305
322,Bar,121,Tin Can,1929.9,2324.621,798.305
323,Bar,121,Toaster,1932.1,2324.671,798.357
324,Bar,121,Tin Can,1933.1,2324.671,798.357
325,Bar,121,Tin Can,1934.1,2324.671,798.357
326,Bar,121,YumYum Deviled Eggs,1941.7,2262.507,776.272
327,Bar,121,Buffalo Gourd Seed,1942.9,2262.507,776.272
328,Bar,121,Grilled Mantis,1944.3,2262.507,776.272
329,Bar,121,Buffalo Gourd Seed,1947.9,2262.507,776.272
330,Bar,121,Pre-War Book,1955.7,1913.949,958.744
331,Bar,121,Pre-War Book,1956.3,1913.949,958.744
332,Bar,121,Shot glass,1965.1,1921.683,836.396
333,Bar,121,Sunset Sarsaparilla,1966.1,1920.135,838.605
334,Bar,121,Coffee Pot,1976.9,2071.937,722.116
335,Bar,121,Carton of Cigarettes,1978.3,2071.992,722.106
336,Bar,121,Carton of Cigarettes,1978.9,2071.992,722.106
337,Bar,121,Sunset Sarsaparilla,1984.7,1980.413,586.448
338,Bar,121,Sunset Sarsaparilla,1995.3,1980.467,586.495
339,Bar,121,Sunset Sarsaparilla,2004.3,1934.377,597.602
340,Bar,121,Glass Pitcher,2010.7,1934.392,597.687
341,Bar,121,Sunset Sarsaparilla,2011.3,1934.392,597.687
342,Bar,121,Shot glass,2012.1,1934.392,597.687
343,Bar,121,Ashtray,2012.7,1934.392,597.687
344,Bar,121,Sunset Sarsaparilla,2013.3,1934.392,597.687
345,Bar,121,Glass Pitcher,2014.1,1934.392,597.687
346,Bar,121,Sunset Sarsaparilla,2014.7,1934.392,597.687
347,Bar,121,Ashtray,2015.5,1934.406,597.484
348,Bar,121,Sunset Sarsaparilla,2018.7,1939.509,525.412
349,Bar,121,Drinking Glass,2019.5,1939.509,525.412
350,Bar,121,Glass Pitcher,2050.3,2082.660,341.464
351,Bar,121,Glass Pitcher,2050.7,2082.660,341.464
352,Bar,121,Glass Pitcher,2051.1,2082.660,341.464
353,Bar,121,Glass Pitcher,2051.3,2082.660,341.464
354,Bar,121,Glass Pitcher,2051.5,2082.660,341.464
355,Bar,121,Glass Pitcher,2051.7,2082.660,341.464
356,Bar,121,Glass Pitcher,2051.9,2082.660,341.464
357,Bar,121,Glass Pitcher,2052.5,2082.660,341.464
358,Bar,121,Glass Pitcher,2054.5,2073.119,416.835
359,Bar,121,Glass Pitcher,2055.3,2073.119,416.835
360,Bar,121,Pressure Cooker,2060.9,2345.487,986.001
361,Bar,121,Pot,2070.9,2336.829,933.138
362,Bar,121,Empty Sunset Sarsaparilla Bottle,2119.7,1773.827,824.754
363,Bar,121,Empty Sunset Sarsaparilla Bottle,2120.5,1773.827,824.754
364,Bar,121,Ashtray,2121.9,1773.827,824.754
365,Bar,121,Glass Pitcher,2131.3,1700.326,309.467
366,Bar,121,Empty Whiskey Bottle,2132.3,1700.326,309.467
367,Bar,121,Shot glass,2132.9,1700.326,309.467
368,Bar,121,Pack of Cigarettes,2133.7,1700.326,309.467
369,Bar,121,Shot glass,2134.5,1700.326,309.467
370,Bar,121,Shot glass,2135.3,1700.326,309.467
371,Bar,121,Shot glass,2135.9,1700.326,309.467
372,Bar,121,Cup,2139.3,1417.288,420.685
373,Bar,121,Ashtray,2140.7,1417.288,420.685
374,Bar,121,Empty Sunset Sarsaparilla Bottle,2142.1,1417.288,420.685
375,Bar,121,Dinner Plate,2142.7,1417.288,420.685
376,Bar,121,Shot glass,2143.5,1417.288,420.685
377,Bar,121,Cup,2148.1,1350.472,438.958
378,Bar,121,Empty Sunset Sarsaparilla Bottle,2156.1,1314.195,785.075
379,Bar,121,Empty Whiskey Bottle,2156.5,1314.195,785.075
380,Bar,121,Sunset Sarsaparilla Star Bottle Cap,2157.9,1314.195,785.075
381,Bar,121,Ashtray,2164.1,1389.564,909.082
382,Bar,123,Pack of Cigarettes,1370.2,1511.821,439.154
383,Bar,123,Pressure Cooker,1390.2,2299.622,918.090
384,Bar,123,Sunset Sarsaparilla,1547.9,2062.792,612.448
385,Bar,123,Sunset Sarsaparilla,1549.2,2062.792,612.448
386,Introhouse,124,Pre-War Book,134.8,234.627,273.802
387,Bar,124,Sunset Sarsaparilla,572.0,1703.493,541.977
388,Bar,124,Shot glass,575.8,1703.493,541.977
389,Mine,124,Buffalo Gourd Seed,1513.6,-158.041,2488.999
390,Mine,124,Buffalo Gourd Seed,1519.8,-172.183,2487.386
391,Bar,124,Sunset Sarsaparilla,2531.2,1812.205,731.346
392,Bar,124,Sunset Sarsaparilla,2532.0,1812.205,731.346
393,Bar,124,Sunset Sarsaparilla,2536.0,1977.669,896.662
394,Bar,124,Empty Sunset Sarsaparilla Bottle,2541.0,1785.318,845.375
395,Bar,124,Empty Sunset Sarsaparilla Bottle,2542.2,1785.318,845.375
396,Bar,124,Sunset Sarsaparilla,2545.4,1798.499,647.027
397,Bar,124,Sunset Sarsaparilla,2551.0,1835.696,699.025
398,Bar,124,Sunset Sarsaparilla,2554.2,1886.437,501.963
399,Bar,124,Drinking Glass,2555.8,1886.501,501.854
400,Bar,124,Sunset Sarsaparilla,2556.4,1886.501,501.854
401,Bar,124,Sunset Sarsaparilla,2560.2,2061.627,585.650
402,Bar,124,Sunset Sarsaparilla,2561.8,2061.644,585.711
403,Bar,124,Tin Can,2582.8,2344.745,811.222
404,Bar,124,Tin Can,2583.4,2344.745,811.222
405,Bar,125,Sunset Sarsaparilla Star Bottle Cap,334.6,1327.906,718.506
406,Bar,125,Empty Sunset Sarsaparilla Bottle,341.8,1327.843,719.107
407,SheriffOffice,125,Pre-War Book,779.9,2023.248,1445.773
408,Mine,125,Buffalo Gourd Seed,1750.1,-252.622,2400.377
409,Mine,125,InstaMash,1754.2,-252.622,2400.377
410,Mine,125,Tin Can,1762.2,-252.622,2400.377
411,Bar,125,Sunset Sarsaparilla,2019.1,1701.397,630.889
412,Bar,125,Sunset Sarsaparilla,2025.9,1831.885,756.628
413,Bar,125,Sunset Sarsaparilla,2026.5,1831.885,756.628
414,Bar,125,Sunset Sarsaparilla,2028.5,1831.885,756.628
415,Bar,125,Sunset Sarsaparilla,2032.3,1849.476,482.930
416,Bar,125,Sunset Sarsaparilla,2032.9,1849.476,482.930
417,Bar,125,Sunset Sarsaparilla,2035.7,1849.476,482.930
418,Bar,125,Sunset Sarsaparilla,2039.5,2044.717,578.971
419,Bar,125,Sunset Sarsaparilla,2040.3,2044.717,578.971
420,Bar,125,Sunset Sarsaparilla,2077.1,1949.729,685.873
421,Introhouse,126,Pot,171.5,1784.907,268.797
422,Bar,126,Sunset Sarsaparilla,551.3,1811.844,813.973
423,Bar,126,Sunset Sarsaparilla,552.1,1811.991,814.012
424,Bar,126,Sunset Sarsaparilla,553.3,1811.991,814.012
425,Bar,126,Sunset Sarsaparilla,555.5,1806.166,797.054
426,Bar,126,Sunset Sarsaparilla,557.1,1768.146,722.797
427,Bar,126,Sunset Sarsaparilla,559.5,1793.000,527.441
428,Bar,126,Sunset Sarsaparilla,560.3,1774.906,500.039
429,Bar,126,Sunset Sarsaparilla,562.1,1825.818,354.046
430,Bar,126,Sunset Sarsaparilla,563.9,2008.427,508.466
431,Bar,126,Sunset Sarsaparilla,564.9,2008.694,508.807
432,Mine,126,InstaMash,1041.2,-183.845,2455.165
433,Introhouse,127,Pre-War Book,181.6,247.120,273.802
434,Introhouse,127,Pot,477.1,1784.766,295.952
435,Introhouse,127,Pot,538.1,2051.994,301.584
436,Bar,127,Sunset Sarsaparilla,1233.3,1793.000,607.046
437,Bar,127,Carton of Cigarettes,1271.3,2138.073,724.298
438,Bar,127,Carton of Cigarettes,1271.9,2138.073,724.298
439,Bar,127,Pressure Cooker,1290.1,2251.427,906.555
440,Bar,127,Flour,1313.7,2333.307,877.549
441,Bar,127,Flour,1314.3,2333.307,877.549
442,Bar,127,Tin Can,1319.5,2333.307,877.549
443,Bar,127,Tin Can,1320.1,2333.307,877.549
